product_id,offer_id,decision_state,target_fields,excluded_fields,fresh_missing_required_attrs,current_target_field_presence,current_availability_present,availability_note,api_risk_note,blocked_reason,write_allowed_now
online:pt:BR:1183C430-020-43,1183C430-020-43,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C430-020-44,1183C430-020-44,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-1,1183C438.001-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-10,1183C438.001-10,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-11,1183C438.001-11,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-2,1183C438.001-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-3,1183C438.001-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-4,1183C438.001-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-5,1183C438.001-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-6,1183C438.001-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-7,1183C438.001-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-8,1183C438.001-8,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C438.001-9,1183C438.001-9,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C468020-1,1183C468020-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C468020-2,1183C468020-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C468020-3,1183C468020-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C468020-4,1183C468020-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183C468020-5,1183C468020-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
