product_id,offer_id,merchant_title,current_availability,diagnostic_required_attrs,proposed_availability,decision_state,evidence_label,policy_caveat,write_scope_if_approved,rollback_required_before_write,write_allowed_now
online:pt:BR:553560118-1,553560118-1,Tênis Nike Air Jordan 1 Low White University Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:553560800-1,553560800-1,Tênis Air Jordan 1 Low GS Light Arctic Pink Rosa,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-1,A15FW740-1,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-10,A15FW740-10,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-11,A15FW740-11,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-2,A15FW740-2,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-3,A15FW740-3,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-4,A15FW740-4,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-5,A15FW740-5,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-6,A15FW740-6,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-7,A15FW740-7,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-8,A15FW740-8,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:A15FW740-9,A15FW740-9,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-34,AA3834-100-34,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-35,AA3834-100-35,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-36,AA3834-100-36,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-37,AA3834-100-37,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-38,AA3834-100-38,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-39,AA3834-100-39,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-40,AA3834-100-40,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-41,AA3834-100-41,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:AA3834-100-42,AA3834-100-42,Tênis Nike Air Jordan 1 High Virgil Abloh Archive x Alaska Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
