product_id,offer_id,missing_core_attrs,proposed_core_attributes,evidence,rollback_required_before_write,write_allowed_now,future_write_scope_if_approved
online:pt:BR:1183A746-751-7,1183A746-751-7,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-kill-bill-slip-on-amarelo-lk-1183a746-751-1-854347.png?v=1742895704"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-kill-bill-slip-on-amarelo?variant=46478597652702"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A746-751-8,1183A746-751-8,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-kill-bill-slip-on-amarelo-lk-1183a746-751-1-854347.png?v=1742895704"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-kill-bill-slip-on-amarelo?variant=47022295548126"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-1,1183A962-101-1,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596702430"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-2,1183A962-101-2,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596735198"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-3,1183A962-101-3,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596767966"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-4,1183A962-101-4,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596800734"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-5,1183A962-101-5,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596833502"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-6,1183A962-101-6,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596866270"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183A962-101-7,1183A962-101-7,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado-lk-1183a962-101-1-768421.png?v=1742895706"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-slip-on-white-pure-silver-prateado?variant=46478596899038"", ""price"": ""2399.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 Slip-On White Pure Silver Prateado""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183B577.102-1,1183B577.102-1,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-mid-runner-whiteblue-bege-lk-1183b577102-1-400580.png?v=1745608181"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-mid-runner-white-blue-bege?variant=46637112361182"", ""price"": ""2299.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico Mid Runner White/Blue Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183B577.102-10,1183B577.102-10,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-mid-runner-whiteblue-bege-lk-1183b577102-1-400580.png?v=1745608181"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-mid-runner-white-blue-bege?variant=46637112656094"", ""price"": ""2299.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico Mid Runner White/Blue Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183B577.102-2,1183B577.102-2,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-mid-runner-whiteblue-bege-lk-1183b577102-1-400580.png?v=1745608181"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-mid-runner-white-blue-bege?variant=46637112393950"", ""price"": ""2299.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico Mid Runner White/Blue Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183B577.102-3,1183B577.102-3,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-mid-runner-whiteblue-bege-lk-1183b577102-1-400580.png?v=1745608181"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-mid-runner-white-blue-bege?variant=46637112426718"", ""price"": ""2299.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico Mid Runner White/Blue Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183B577.102-4,1183B577.102-4,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-mid-runner-whiteblue-bege-lk-1183b577102-1-400580.png?v=1745608181"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-mid-runner-white-blue-bege?variant=46637112459486"", ""price"": ""2299.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico Mid Runner White/Blue Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1183B577.102-5,1183B577.102-5,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-mid-runner-whiteblue-bege-lk-1183b577102-1-400580.png?v=1745608181"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-mid-runner-white-blue-bege?variant=46637112492254"", ""price"": ""2299.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico Mid Runner White/Blue Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
