priority,bucket,action_package,risk,channel,product_id,offer_id,reconciliation_offer_id,title,source,availability,recommended_action,evidence,has_destination_problem,item_issue_count,approval_needed,rollback_requirement,execution_status
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-26,LIA_GX4472-26,GX4472-26,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-34,LIA_GX4472-34,GX4472-34,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-34.5,LIA_GX4472-34.5,GX4472-34.5,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-35,LIA_GX4472-35,GX4472-35,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-36,LIA_GX4472-36,GX4472-36,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-37,LIA_GX4472-37,GX4472-37,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-38,LIA_GX4472-38,GX4472-38,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-39,LIA_GX4472-39,GX4472-39,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-40,LIA_GX4472-40,GX4472-40,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-40.5,LIA_GX4472-40.5,GX4472-40.5,Tênis Yeezy Foam Runner Stone Sage Bege,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-41,LIA_GX4472-41,GX4472-41,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-42,LIA_GX4472-42,GX4472-42,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-42.5,LIA_GX4472-42.5,GX4472-42.5,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GX4472-43,LIA_GX4472-43,GX4472-43,Tênis Yeezy Foam Runner Stone Sage Bege,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_GY0042,LIA_GY0042,GY0042,Tênis Adidas Campus 00s Crystal White Branco,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-1,LIA_HF3144 100-1,HF3144 100-1,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-10,LIA_HF3144 100-10,HF3144 100-10,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-11,LIA_HF3144 100-11,HF3144 100-11,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-2,LIA_HF3144 100-2,HF3144 100-2,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-3,LIA_HF3144 100-3,HF3144 100-3,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-4,LIA_HF3144 100-4,HF3144 100-4,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-5,LIA_HF3144 100-5,HF3144 100-5,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-6,LIA_HF3144 100-6,HF3144 100-6,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-7,LIA_HF3144 100-7,HF3144 100-7,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-8,LIA_HF3144 100-8,HF3144 100-8,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF3144 100-9,LIA_HF3144 100-9,HF3144 100-9,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HF8828100,LIA_HF8828100,HF8828100,Tênis Nike Air Jordan 1 Low x Paris Saint Germain Sail and Off Noir Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_HM8288 001-3,LIA_HM8288 001-3,HM8288 001-3,Tênis Nike Air Rift 'Triple Black' Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
